device_id,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_below_threshold,optical_range,temp_mean,temp_std,temp_min,temp_max,temp_above_threshold,temp_range,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min,total_messages,max_frame_count
861275072344373,-14.572999999999999,0.0740450047058768,-14.83,-14.39,170.0,0.0,0.4399999999999995,25.211764705882352,5.347330512783754,14.0,44.0,0.0,30.0,3.260764705882353,0.10792832895371512,2.93,3.42,0.0,4.982352941176471,2.8294175899580596,-5.0,-87.05882352941177,3.006316589471155,-98.0,-7.688235294117647,1.621739278523015,-15.0,352,189
861275072344399,-19.393548387096775,13.567753967285789,-31.0,1.26,155.0,89.0,32.26,22.393548387096775,2.59744323386729,16.0,29.0,0.0,13.0,3.225161290322581,0.043905962656179416,3.12,3.32,0.0,14.329032258064515,1.8867607003833589,9.0,-94.69677419354839,2.1178713693215774,-100.0,-4.006451612903226,1.5310499503822737,-7.0,316,165
861275072344431,-3.664451219512195,7.0942803586707655,-31.0,-1.62,164.0,8.0,29.38,26.591463414634145,6.5848068522062135,15.0,42.0,0.0,27.0,3.113048780487805,0.040341761594717265,3.02,3.2,0.0,1.420731707317073,3.497562264293249,-7.0,-102.95121951219512,2.527893174649403,-108.0,-10.524390243902438,1.8517152370621237,-15.0,334,174
861275072344456,-10.671721854304636,2.7722399515168004,-31.0,-10.19,151.0,3.0,20.810000000000002,25.337748344370862,5.861612312004884,16.0,46.0,0.0,30.0,3.1128476821192055,0.07591554503476196,2.99,3.34,0.0,1.033112582781457,2.8505373026689704,-7.0,-87.11920529801324,2.680614736257048,-95.0,-9.463576158940397,1.8860004752105655,-15.0,314,168
861275072344472,-4.920171428571428,0.03674194392448177,-4.99,-4.83,175.0,0.0,0.16000000000000014,25.82857142857143,6.641413583284543,14.0,39.0,0.0,25.0,3.5093714285714284,0.0501395098036442,3.25,3.55,0.0,17.2,6.685032174373867,0.0,-72.98857142857143,6.5574285079678765,-96.0,-3.88,2.503422944047132,-12.0,356,189
861275072344894,-17.262426470588235,0.3198182268994042,-18.09,-16.65,136.0,0.0,1.4400000000000013,28.595588235294116,4.7786231962162615,18.0,47.0,0.0,29.0,3.4983088235294115,0.05334104315188803,3.24,3.55,0.0,15.897058823529411,4.120912181948188,-1.0,-73.45588235294117,4.084056892009194,-87.0,-2.8676470588235294,2.4276457839412204,-11.0,299,165
861275072345958,-2.275838926174497,0.06500624368288024,-2.41,-2.05,149.0,0.0,0.3600000000000003,20.57718120805369,6.950774026559427,8.0,37.0,0.0,29.0,3.23,0.06937948914134144,3.09,3.4,0.0,11.812080536912752,3.645376797187085,2.0,-87.0,6.505714743540837,-104.0,-6.342281879194631,2.3474304873585132,-12.0,304,159
861275072345966,-11.3652,6.872418624263693,-31.0,-8.84,175.0,19.0,22.16,27.325714285714287,7.646813732707615,14.0,51.0,0.0,37.0,3.508742857142857,0.045657610598704566,3.32,3.56,0.0,17.422857142857143,2.71935228451384,9.0,-61.44,4.802489775728528,-78.0,-3.302857142857143,1.90424295065171,-10.0,356,190
861275072345974,-18.017891156462586,2.731880087044404,-31.0,-16.48,147.0,6.0,14.52,26.333333333333332,6.164784360384851,18.0,39.0,0.0,21.0,3.5195238095238097,0.04130297898529056,3.31,3.56,0.0,20.197278911564627,4.258174179091753,3.0,-64.81632653061224,5.754117534859385,-88.0,-1.4421768707482994,1.9021590173817176,-9.0,309,168
861275072346006,-8.541744966442954,0.06520996797895523,-8.71,-8.41,149.0,0.0,0.3000000000000007,21.825503355704697,6.6938167753493305,11.0,41.0,0.0,30.0,3.5365771812080533,0.018261309419930684,3.5,3.57,0.0,22.536912751677853,1.3382294168288285,13.0,-54.33557046979866,1.1187030271282281,-60.0,-1.0536912751677852,1.1377148439776754,-9.0,301,158
861275072346014,-3.767051282051282,4.9717981712271575,-31.0,-2.76,156.0,5.0,28.240000000000002,28.955128205128204,3.669126552856519,23.0,36.0,0.0,13.0,3.4048717948717946,0.10911661225636493,3.11,3.51,0.0,4.602564102564102,1.4398901713470276,0.0,-78.94871794871794,1.2432780385835605,-83.0,-6.9423076923076925,0.7889591723799037,-9.0,312,162
861275072346030,1.5,0.0,1.5,1.5,150.0,0.0,0.0,19.873333333333335,6.263023120903784,9.0,37.0,0.0,28.0,3.1010666666666666,0.07613258187117658,2.98,3.33,0.0,17.54,1.5000223711978298,12.0,-88.19333333333333,1.64539898128273,-93.0,-3.1666666666666665,1.6029195957455429,-6.0,303,158
861275072346055,1.5,0.0,1.5,1.5,145.0,0.0,0.0,23.124137931034483,7.222536833701592,10.0,42.0,0.0,32.0,3.4691724137931037,0.025644564300469748,3.39,3.52,0.0,10.317241379310344,2.3472899511868,3.0,-70.01379310344828,1.4384897891758652,-76.0,-6.510344827586207,1.4391222314087382,-10.0,299,159
861275072346063,-29.601237113402064,2.241481633294783,-31.0,-23.16,194.0,149.0,7.84,29.298969072164947,2.982383330600669,23.0,35.0,0.0,12.0,3.530773195876289,0.02068565879755558,3.42,3.57,0.0,19.50515463917526,1.9954544788090474,12.0,-48.365979381443296,0.5622653289069163,-51.0,-2.417525773195876,1.4772548627045075,-9.0,391,206
861275072346071,-14.598321678321678,0.018308237735904252,-14.64,-14.55,143.0,0.0,0.08999999999999986,22.363636363636363,6.9175684225688645,10.0,41.0,0.0,31.0,3.043846153846154,0.057211284675821095,2.92,3.55,0.0,10.986013986013987,4.250908790964443,-6.0,-99.0979020979021,3.2981315353015392,-109.0,-7.9020979020979025,2.0290658549856895,-15.0,295,180
861275072346089,-7.833926380368099,0.2611499630263603,-9.61,-7.59,163.0,0.0,2.0199999999999996,19.975460122699385,6.293197307307999,8.0,39.0,0.0,31.0,3.1689570552147237,0.10191750171931614,2.97,3.37,0.0,14.423312883435583,3.7563045037585083,2.0,-80.68711656441718,3.584123896241986,-95.0,-4.122699386503068,2.5209566235781566,-11.0,329,178
861275072346105,-6.145625,2.961363492129509,-31.0,-5.69,144.0,2.0,25.31,21.45138888888889,6.654122084455675,11.0,43.0,0.0,32.0,3.1454166666666667,0.11404743829572889,2.92,3.39,0.0,2.375,2.0985342870313453,-4.0,-86.38194444444444,1.6344051238233686,-90.0,-9.305555555555555,1.3652929590475673,-14.0,291,161
861275072346113,1.5,0.0,1.5,1.5,149.0,0.0,0.0,27.677852348993287,3.1926191407764057,24.0,37.0,0.0,13.0,3.4723489932885907,0.014722168508792828,3.44,3.51,0.0,16.302013422818792,2.6754759566128006,7.0,-57.16778523489933,2.074304457062984,-60.0,-3.1543624161073827,1.622164187605829,-11.0,304,159
861275072346121,-11.26403314917127,1.522387298877627,-31.0,-10.65,181.0,1.0,20.35,25.933701657458563,6.479542344902619,14.0,43.0,0.0,29.0,3.049447513812155,0.06244752247470616,2.93,3.23,0.0,15.624309392265193,1.4803397483048597,8.0,-94.61878453038673,4.582997643826024,-117.0,-3.9447513812154695,1.3691999160340043,-9.0,368,97
861275072346139,-7.488698630136986,0.024614649370400248,-7.55,-7.44,146.0,0.0,0.10999999999999943,28.246575342465754,2.22698696661134,26.0,33.0,0.0,7.0,3.16013698630137,0.0119762006162142,3.13,3.19,0.0,4.136986301369863,3.6852551251903978,-4.0,-94.8972602739726,3.2328688061839457,-101.0,-10.780821917808218,2.2575334440106594,-16.0,301,159
861275072346147,-5.353677419354839,4.194719317785908,-31.0,-4.09,155.0,4.0,26.91,27.322580645161292,8.126384384654436,17.0,47.0,0.0,30.0,3.0720645161290325,0.09310444333694556,2.86,3.29,0.0,8.4,2.3947995605196137,0.0,-94.29032258064517,1.7909140883608616,-110.0,-7.896774193548387,1.0267474401347239,-11.0,314,166
861275072346154,-31.0,0.0,-31.0,-31.0,148.0,148.0,0.0,25.12837837837838,4.6265727686644045,17.0,36.0,0.0,19.0,3.0404054054054055,0.06541212496954836,2.91,3.18,0.0,8.412162162162161,3.0145431035539048,-3.0,-94.67567567567568,2.4052556293245626,-104.0,-7.405405405405405,1.3544476386914992,-14.0,305,160
861275072346162,-21.628514285714285,5.064302390212039,-31.0,-9.01,175.0,15.0,21.990000000000002,24.582857142857144,5.273305453935797,14.0,37.0,0.0,23.0,3.4513714285714285,0.039499080241209114,3.31,3.52,0.0,16.354285714285716,3.1294249459942054,5.0,-80.72,2.2092803217857813,-89.0,-4.148571428571429,1.8228075207765826,-10.0,353,183
861275072346170,-11.377122302158273,0.35635685705690207,-12.27,-10.36,139.0,0.0,1.9100000000000001,31.676258992805757,5.734735033412717,23.0,42.0,0.0,19.0,3.4654676258992807,0.026736042588765854,3.33,3.5,0.0,12.33093525179856,1.5714319566331896,5.0,-62.42446043165467,1.1097618054012086,-66.0,-5.244604316546763,0.8915198439491661,-9.0,284,159
861275072346188,-31.0,0.0,-31.0,-31.0,143.0,143.0,0.0,22.223776223776223,7.690692729123751,9.0,47.0,0.0,38.0,3.473076923076923,0.07068309327535743,2.99,3.54,0.0,22.475524475524477,1.1495998558725036,16.0,-59.55944055944056,4.119042651014741,-85.0,-1.1748251748251748,0.9368413014756006,-6.0,286,157
861275072346196,1.5,0.0,1.5,1.5,90.0,0.0,0.0,27.966666666666665,3.9161147909860565,24.0,37.0,0.0,13.0,3.4548888888888887,0.03069401158314363,3.37,3.6,0.0,7.622222222222222,1.14732495693417,4.0,-72.33333333333333,1.070545382377756,-81.0,-6.4222222222222225,0.8343439564729112,-9.0,192,87
861275072346212,-16.211172839506172,3.762454991093321,-31.0,-14.8,162.0,10.0,16.2,23.604938271604937,4.33153685045495,16.0,32.0,0.0,16.0,3.0907407407407406,0.07181373037417932,2.95,3.3,0.0,9.666666666666666,2.5899950838102948,2.0,-89.91358024691358,2.263386847507678,-98.0,-6.901234567901234,2.2241192730852894,-14.0,327,175
861275072346295,-7.257218309859155,0.022534031177108383,-7.32,-7.22,284.0,0.0,0.10000000000000053,30.862676056338028,5.327986103863095,25.0,42.0,0.0,17.0,3.152605633802817,0.018935620049631768,3.11,3.19,0.0,1.4647887323943662,3.5649688828123436,-11.0,-85.68661971830986,2.640476690907967,-98.0,-10.746478873239436,2.323445168677088,-20.0,616,328
861275072346311,-31.0,0.0,-31.0,-31.0,175.0,175.0,0.0,26.091428571428573,6.289261575562399,14.0,39.0,0.0,25.0,3.1414285714285715,0.07076522853624162,2.99,3.33,0.0,8.645714285714286,2.138903851979591,-2.0,-97.62285714285714,2.2907968942071313,-110.0,-6.8,0.8441822541139552,-11.0,353,183
861275072346337,-4.729679487179488,4.630249407324417,-31.0,-3.72,156.0,4.0,27.28,28.153846153846153,4.178522421597323,22.0,39.0,0.0,17.0,3.4666025641025637,0.021205501260416686,3.41,3.52,0.0,17.71153846153846,1.2234779372866906,11.0,-67.28846153846153,1.6656282952285566,-70.0,-1.8525641025641026,1.2690076752074113,-11.0,321,168
861275072346378,-2.8956737588652484,0.09111456653606888,-3.1,-2.63,141.0,0.0,0.4700000000000002,21.02836879432624,5.614958672295877,11.0,37.0,0.0,26.0,3.147304964539007,0.03180025679644975,3.05,3.2,0.0,9.326241134751774,4.043507059649914,-6.0,-113.66666666666667,5.326036675302441,-131.0,-8.397163120567376,2.350925145020006,-16.0,309,166
861275072346394,-8.924063926940638,2.301589282485561,-14.12,-6.36,219.0,0.0,7.759999999999999,25.15525114155251,4.800956260436066,14.0,40.0,0.0,26.0,3.530639269406393,0.021874380964567716,3.4,3.56,0.0,22.908675799086758,0.9290754899206329,19.0,-63.0365296803653,3.2942177327015405,-77.0,-1.4109589041095891,1.290426461458312,-8.0,438,251
861275072346402,-18.243448275862068,11.32439298018253,-31.0,-4.07,232.0,74.0,26.93,25.603448275862068,3.712338874535966,16.0,38.0,0.0,22.0,3.1374137931034483,0.04805517553299332,3.04,3.57,0.0,-2.603448275862069,1.3856363368211346,-9.0,-93.96551724137932,1.3639199585683535,-100.0,-10.366379310344827,1.4562267535192877,-16.0,496,165
861275072346410,-7.91995,4.764044194055567,-31.0,-6.4,200.0,6.0,24.6,19.055,5.228639243790735,10.0,36.0,0.0,26.0,3.4453500000000004,0.06851532125175516,3.18,3.52,0.0,7.065,4.71507525638423,-6.0,-65.31,7.443853489548901,-83.0,-6.77,1.5456536565901993,-13.0,409,205
861275072346949,1.3485333333333334,0.003909490546234394,1.34,1.36,150.0,0.0,0.020000000000000018,33.86666666666667,6.331625814797727,22.0,48.0,0.0,26.0,3.5507333333333335,0.011474902094399934,3.52,3.57,0.0,22.18,0.8828720673168468,18.0,-57.153333333333336,2.266584417510235,-67.0,-1.88,2.1328998441010873,-10.0,300,153
861275072346956,-8.5244,2.6394298448794333,-31.0,-7.82,150.0,2.0,23.18,19.346666666666668,8.082615918716254,8.0,38.0,0.0,30.0,3.1737333333333333,0.08993320912159361,2.94,3.39,0.0,-1.2933333333333332,1.5567418508399522,-5.0,-87.90666666666667,1.1720839392408706,-93.0,-10.566666666666666,1.3180047288702665,-16.0,312,164
861275072347038,-11.57525925925926,0.12146389199736954,-11.99,-11.33,135.0,0.0,0.6600000000000001,19.28148148148148,4.342864884010771,12.0,33.0,0.0,21.0,3.1314074074074076,0.0900925143324944,2.95,3.55,0.0,10.88888888888889,3.0898646704333252,-10.0,-88.2074074074074,2.8286811870823563,-108.0,-5.777777777777778,1.789966507927589,-18.0,291,150
861275072347061,-13.635217391304348,0.1721772550796011,-14.04,-13.38,92.0,0.0,0.6599999999999984,19.67391304347826,6.588549333656521,10.0,42.0,0.0,32.0,3.401304347826087,0.08871757127771344,2.99,3.54,0.0,15.369565217391305,3.729058424316209,8.0,-64.68478260869566,3.6582868380683737,-78.0,-3.402173913043478,1.9218797037784412,-10.0,220,94
861275072347103,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1
861275072347129,-5.9362162162162155,0.12053398992998877,-6.26,-5.75,148.0,0.0,0.5099999999999998,19.06756756756757,6.617501185053091,10.0,39.0,0.0,29.0,3.153783783783784,0.10954702904223391,2.86,3.42,0.0,0.6283783783783784,3.2603167606331414,-8.0,-87.79054054054055,1.6993531317452815,-92.0,-10.95945945945946,1.6115162859375263,-17.0,302,158
861275072347152,-26.366687370600417,3.0671867642635267,-31.0,-18.75,483.0,157.0,12.25,27.944099378881987,8.91493812370223,9.0,48.0,0.0,39.0,3.4845962732919253,0.06231023096048018,2.99,3.57,0.0,21.921325051759833,1.501735062886059,4.0,-67.0703933747412,3.245043020020189,-104.0,-0.9937888198757764,1.0235620076606002,-7.0,981,490
861275072347186,-31.0,0.0,-31.0,-31.0,150.0,150.0,0.0,19.913333333333334,7.167166623214623,10.0,42.0,0.0,32.0,2.984,0.06425619861462926,2.86,3.54,0.0,11.853333333333333,3.074874726900227,2.0,-106.71333333333334,3.3424997009063886,-118.0,-6.1866666666666665,1.4348802848207713,-11.0,309,149
861275072347228,0.32825174825174824,0.02638594070031239,0.26,0.39,143.0,0.0,0.13,29.475524475524477,7.2284961986163365,18.0,46.0,0.0,28.0,3.415034965034965,0.09176573147456592,3.15,3.55,0.0,9.34965034965035,1.8547948569560788,-6.0,-78.4055944055944,1.7084617998827811,-95.0,-5.671328671328672,1.2320612739485464,-14.0,307,162
861275072347244,-4.213694915254237,0.01820004559435205,-4.24,-4.16,885.0,0.0,0.08000000000000007,25.75367231638418,3.9542491843533276,17.0,36.0,0.0,19.0,3.3779661016949154,0.08116194485745058,3.21,3.52,0.0,15.821468926553672,1.2274168560258671,11.0,-80.70395480225989,0.6730394337650779,-83.0,-1.6926553672316385,1.523719794925182,-7.0,1773,980
861275072347301,-7.2749999999999995,0.13114995447580716,-7.47,-6.91,162.0,0.0,0.5599999999999996,21.246913580246915,8.688581589774863,10.0,41.0,0.0,31.0,3.2558024691358027,0.12416542959660279,3.05,3.52,0.0,11.228395061728396,2.766873005407006,-4.0,-85.01234567901234,1.9906229067260428,-92.0,-6.203703703703703,2.1003959664813303,-23.0,354,299
861275072347327,-31.0,0.0,-31.0,-31.0,149.0,149.0,0.0,33.59731543624161,6.231913791218476,22.0,48.0,0.0,26.0,3.5517449664429535,0.0189141568467073,3.42,3.58,0.0,19.261744966442954,2.8221995762227596,12.0,-56.92617449664429,1.6027592750221453,-74.0,-3.053691275167785,2.583171199240486,-11.0,304,159
861275072347343,-31.0,0.0,-31.0,-31.0,144.0,144.0,0.0,22.13888888888889,6.523342820517833,11.0,39.0,0.0,28.0,2.980208333333333,0.07167788034999736,2.85,3.55,0.0,11.375,4.065675869977866,-9.0,-108.5,3.5518142709585168,-122.0,-5.993055555555555,2.3429600779701585,-18.0,303,148
861275072347699,-6.603788819875777,5.965675458833161,-31.0,-4.79,161.0,9.0,26.21,22.093167701863354,7.022999040862125,10.0,40.0,0.0,30.0,3.2311801242236027,0.1243451792490744,2.94,3.55,0.0,2.8385093167701863,4.463603674608127,-9.0,-83.2111801242236,2.1517723447433883,-91.0,-6.931677018633541,1.907630151531228,-14.0,331,162
861275072350032,-30.999520843886888,0.04116345945415603,-31.0,-23.56,33559.0,33558.0,7.440000000000001,21.881134717959416,3.7378519540991477,14.0,31.0,0.0,17.0,3.35843916684049,0.12835615980324047,3.0,3.54,0.0,3.331297118507703,3.059712462814044,-12.0,-78.99001758097678,2.47259040609962,-90.0,-8.736195953395512,1.646998280743619,-20.0,70316,15752
861275072368992,-8.636052631578949,1.8302397910043944,-31.0,-8.24,152.0,1.0,22.759999999999998,20.842105263157894,5.202018537358212,10.0,33.0,0.0,23.0,3.490855263157895,0.019931806886433975,3.43,3.54,0.0,15.769736842105264,3.3582366760955673,6.0,-69.66447368421052,2.2432948773149772,-76.0,-3.9802631578947367,3.310569856984054,-11.0,307,160
861275072369008,-10.025357142857143,0.11742691413998697,-10.27,-9.78,140.0,0.0,0.4900000000000002,26.59285714285714,4.872321516265349,18.0,37.0,0.0,19.0,3.4999285714285713,0.01906054075234564,3.43,3.53,0.0,20.492857142857144,2.1707553589398043,9.0,-73.75,2.159552977990639,-80.0,-2.085714285714286,1.4763639677471394,-7.0,280,156
861275072369016,-8.534054054054053,0.08001562634662916,-8.74,-8.35,148.0,0.0,0.39000000000000057,21.41216216216216,6.689344816105882,11.0,42.0,0.0,31.0,3.461013513513514,0.0343796305945271,3.31,3.53,0.0,20.304054054054053,1.9471199166582929,2.0,-67.20945945945945,2.135713102017123,-88.0,-1.777027027027027,1.3392095645446875,-9.0,302,158
861275072369057,-31.0,0.0,-31.0,-31.0,147.0,147.0,0.0,25.666666666666668,6.31299305231194,14.0,42.0,0.0,28.0,3.527551020408163,0.03048897929647143,3.36,3.57,0.0,17.292517006802722,2.747878096321421,9.0,-55.142857142857146,4.429044858224442,-101.0,-3.142857142857143,1.7672825668898786,-11.0,303,160
861275072369073,-10.107,0.07754970557347239,-10.27,-9.92,140.0,0.0,0.34999999999999964,27.37857142857143,4.720181463928607,18.0,38.0,0.0,20.0,3.2102857142857144,0.050777308379321394,3.09,3.37,0.0,12.164285714285715,5.19353598551969,-1.0,-73.13571428571429,1.6191778457591832,-78.0,-7.071428571428571,2.857887878199153,-14.0,289,159
861275072369099,-7.357100591715976,0.4358904357334913,-11.14,-6.78,169.0,0.0,4.36,27.857988165680474,7.183227701677347,14.0,44.0,0.0,30.0,3.5415976331360945,0.03490366325545674,3.37,3.59,0.0,21.337278106508876,3.156413678385829,7.0,-63.56804733727811,4.844896342459191,-85.0,-1.8994082840236686,1.5608490150517795,-8.0,344,184
861275072369131,-18.09636904761905,14.395275107474488,-31.0,1.43,168.0,92.0,32.43,23.095238095238095,4.084787163429218,16.0,33.0,0.0,17.0,3.3207738095238093,0.18200808373114802,2.96,3.52,0.0,11.285714285714286,1.93963653963893,4.0,-82.92857142857143,3.8185984019462604,-103.0,-5.869047619047619,0.7857985282883684,-10.0,339,176
861275072369156,-5.446733333333333,0.02982041701072437,-5.51,-5.38,150.0,0.0,0.1299999999999999,18.793333333333333,5.500819544391113,9.0,36.0,0.0,27.0,3.3142666666666667,0.10050441017848098,3.08,3.48,0.0,0.8866666666666667,2.3955682423131717,-6.0,-84.38,1.8777038669823682,-90.0,-7.446666666666666,1.2877151435110714,-14.0,300,152
861275072369172,-31.0,0.0,-31.0,-31.0,147.0,147.0,0.0,26.197278911564627,6.692501892869295,14.0,45.0,0.0,31.0,3.431360544217687,0.09559216635370764,3.0,3.53,0.0,11.931972789115646,2.1665573472632844,4.0,-76.89795918367346,1.209181166828626,-80.0,-6.034013605442177,1.1005289262994604,-9.0,300,159
861275072369198,-9.822333333333333,0.3208240577990404,-10.18,-9.13,150.0,0.0,1.049999999999999,30.993333333333332,6.402072511185637,22.0,42.0,0.0,20.0,3.4539333333333335,0.035348631190887034,3.29,3.49,0.0,3.2466666666666666,2.4846823805948475,-3.0,-71.22666666666667,1.6795120203196574,-76.0,-7.053333333333334,1.0730791589774575,-12.0,300,156
861275072369214,-10.902779922779924,10.774939377957777,-31.0,-4.1,259.0,51.0,26.9,22.976833976833976,6.496827193396526,14.0,43.0,0.0,29.0,3.4981467181467183,0.07561916066790135,3.21,3.57,0.0,7.065637065637065,3.7940611333071557,-6.0,-66.54826254826254,6.955045772548393,-90.0,-6.725868725868726,1.871384555147055,-16.0,521,271
861275072369230,-8.980308641975308,0.06307269629578646,-9.26,-8.84,162.0,0.0,0.41999999999999993,27.67283950617284,4.255548438009281,22.0,38.0,0.0,16.0,3.422037037037037,0.11727834326874684,3.07,3.51,0.0,10.74074074074074,3.6890901023557054,-2.0,-68.71604938271605,5.649678862750043,-89.0,-6.0,1.5879984667608413,-13.0,327,157
861275072369255,-7.984999999999999,5.350476747150756,-31.0,-5.64,212.0,10.0,25.36,27.04245283018868,5.108592299462216,18.0,44.0,0.0,26.0,3.237830188679245,0.3371528538464957,2.53,3.53,0.0,14.933962264150944,3.853400954741225,-2.0,-85.89150943396227,7.277344158082078,-107.0,-3.419811320754717,2.25152585697135,-12.0,430,222
861275072369271,-9.643818181818181,0.030870949468137454,-9.69,-9.58,165.0,0.0,0.10999999999999943,23.066666666666666,5.402272933268779,13.0,38.0,0.0,25.0,3.1984242424242426,0.08295570016104468,3.04,3.39,0.0,-2.618181818181818,2.291215268316132,-10.0,-85.27272727272727,1.7013754706823223,-92.0,-12.612121212121211,1.8629503180860887,-17.0,339,177
861275072369354,-8.68268292682927,2.514772574469072,-31.0,-7.76,164.0,2.0,23.240000000000002,26.01219512195122,7.025796293430792,11.0,42.0,0.0,31.0,3.4414024390243902,0.05227214293034106,3.18,3.51,0.0,15.298780487804878,5.801607433325225,1.0,-70.54268292682927,2.7004898663908614,-82.0,-5.658536585365853,3.318361308185025,-13.0,334,178
861275072369396,-22.49812865497076,11.1978931845051,-31.0,-7.27,171.0,105.0,23.73,21.146198830409357,6.711423549020846,9.0,40.0,0.0,31.0,3.47,0.06524163232350416,3.06,3.59,0.0,16.771929824561404,2.5987613148415587,-3.0,-71.25730994152046,3.17775203801931,-97.0,-1.8888888888888888,1.7027467237463,-13.0,354,171
861275072369412,-14.044335664335664,1.3976179732716865,-17.21,-11.44,143.0,0.0,5.770000000000001,27.965034965034967,5.056598794843059,18.0,40.0,0.0,22.0,3.5446853146853146,0.011432853315576448,3.51,3.56,0.0,21.88111888111888,2.7743531424472954,5.0,-57.79020979020979,0.5014506681414783,-59.0,-5.104895104895105,1.2317014838253462,-10.0,295,159
861275072369438,-20.809615384615388,6.776132390508414,-31.0,-6.07,156.0,7.0,24.93,25.102564102564102,6.583635124114735,14.0,40.0,0.0,26.0,3.516923076923077,0.019530468656827754,3.48,3.56,0.0,22.358974358974358,0.7947303697661359,20.0,-52.044871794871796,1.9053166656387182,-59.0,-1.6282051282051282,1.583047076992195,-10.0,324,172
861275072370444,1.5,0.0,1.5,1.5,149.0,0.0,0.0,25.19463087248322,3.8967724904790053,18.0,36.0,0.0,18.0,3.5055033557046977,0.015042113926103157,3.47,3.53,0.0,15.221476510067115,2.298194466355652,10.0,-60.06711409395973,1.468886457859757,-64.0,-3.785234899328859,1.8327492212419567,-10.0,301,158
861275072370469,-1.8032214765100671,0.027417405607343726,-1.86,-1.74,149.0,0.0,0.1200000000000001,26.02013422818792,5.5073290218429864,17.0,42.0,0.0,25.0,3.1651677852348996,0.0741583771474452,3.02,3.38,0.0,9.798657718120806,3.075579193468242,-2.0,-82.97986577181209,2.144980938168049,-91.0,-7.073825503355705,1.5426108078450373,-14.0,301,158
861275072370477,-6.844244604316547,2.0720283342647705,-31.0,-6.45,139.0,1.0,24.55,29.309352517985612,7.14026033794785,18.0,44.0,0.0,26.0,3.5187050359712226,0.021224627900806203,3.41,3.54,0.0,5.863309352517986,1.5566660716672702,1.0,-67.97122302158273,1.6894491257364594,-76.0,-5.611510791366906,0.7072173616518707,-8.0,314,167
861275072370485,-30.2639263803681,2.8950254131345443,-31.0,-16.14,163.0,152.0,14.86,28.779141104294478,6.65464150640229,18.0,45.0,0.0,27.0,3.3858282208588957,0.07680194145340749,3.13,3.52,0.0,-1.2024539877300613,2.225440750360168,-7.0,-77.24539877300613,1.8022346366878828,-91.0,-8.190184049079754,1.2840529355230954,-12.0,326,178
861275072370493,-13.5478,0.11096810110607107,-13.85,-13.34,150.0,0.0,0.5099999999999998,19.46,5.294837298106791,11.0,35.0,0.0,24.0,3.309066666666667,0.1231649010114624,2.95,3.47,0.0,10.62,2.716269648869406,-8.0,-87.90666666666667,2.143655119344882,-105.0,-6.253333333333333,1.1825729352575163,-16.0,300,156
861275072370501,-5.859193857965451,0.36190165849819167,-7.91,-5.67,521.0,0.0,2.24,27.765834932821498,4.808532452799248,12.0,34.0,0.0,22.0,3.4706909788867564,0.04196498649517146,3.28,3.53,0.0,0.9846449136276392,1.1366932128809677,-4.0,-78.23224568138195,0.6428576115714523,-81.0,-9.406909788867562,1.5164071433947437,-15.0,1045,545
861275072370527,-25.849246575342463,5.952405492956136,-31.0,-13.21,146.0,80.0,17.79,22.424657534246574,6.385150462881239,11.0,41.0,0.0,30.0,2.978972602739726,0.0614281688956189,2.9,3.54,0.0,10.801369863013699,1.995235231188331,3.0,-100.27397260273973,2.3621163740936764,-109.0,-5.513698630136986,0.7722452832587273,-9.0,301,161
861275072370543,-10.055373665480428,8.12875701835446,-31.0,-6.7,281.0,35.0,24.3,28.00711743772242,3.5030526305763217,21.0,36.0,0.0,15.0,3.357188612099644,0.11367684466376494,3.04,3.53,0.0,7.483985765124555,4.533280874323907,-7.0,-85.8220640569395,5.79442564725758,-99.0,-7.120996441281139,1.9066482567551075,-14.0,568,292
861275072370550,-4.629869281045751,2.146831198144477,-31.0,-4.34,153.0,1.0,26.66,22.41830065359477,7.230795234606093,11.0,46.0,0.0,35.0,3.4176470588235293,0.05042927180823031,3.22,3.55,0.0,11.516339869281046,1.8747090130814794,6.0,-79.81699346405229,1.1944934430474319,-83.0,-5.862745098039215,0.9036390139277188,-8.0,312,150
861275072370568,-5.887746478873239,0.046970556134051766,-5.97,-5.74,142.0,0.0,0.22999999999999954,27.0,8.500312885355232,12.0,49.0,0.0,37.0,3.538591549295775,0.04488901284477523,3.26,3.6,0.0,23.95774647887324,1.443367022209914,12.0,-59.87323943661972,2.72591751728805,-78.0,-1.4577464788732395,1.5234490517524326,-10.0,293,438
861275072370584,-31.0,0.0,-31.0,-31.0,149.0,149.0,0.0,25.14765100671141,4.511810086402031,17.0,36.0,0.0,19.0,3.4148993288590606,0.11721784668141451,3.04,3.52,0.0,9.711409395973154,2.258004686076526,1.0,-62.7248322147651,1.4466132881463807,-66.0,-7.134228187919463,1.0440158829226054,-11.0,304,159
