device_id,total_messages,max_frame_count,msg6_count,msg6_rate,is_critical,severity_category,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_below_threshold,optical_range,temp_mean,temp_std,temp_min,temp_max,temp_above_threshold,temp_range,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min,rssi_mean,rssi_std,rssi_min,is_critical_target
861275072340264,81,66.0,36.0,0.4444444444444444,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340280,80,47.0,3.0,0.0375,False,healthy,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340306,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340322,49,21.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340348,645,135.0,90.0,0.13953488372093023,False,unstable,-5.1463498098859315,6.36759649306864,-31.0,1.44,263,1,32.44,25.4106463878327,7.599630914630223,14.0,44.0,0,30.0,3.5247528517110265,0.03354152805750086,3.43,3.59,0,18.90874524714829,1.2567525792853156,10.0,-69.42205323193916,1.0631798969782884,-72.0,-1.7642585551330798,1.300886413032147,-8.0,-67.65779467680608,1.4451835258299586,-71.0,0
861275072340363,62,29.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340389,653,296.0,81.0,0.12404287901990811,False,unstable,-13.874179104477612,3.406764651545864,-31.0,-12.54,268,1,18.46,23.51492537313433,8.247333083528552,13.0,55.0,0,42.0,3.3649626865671642,0.20434695129880193,2.6,3.59,0,4.955223880597015,5.095883146552979,-7.0,-76.61567164179104,3.0497830579839467,-87.0,-9.212686567164178,1.8490577271061464,-17.0,-67.40298507462687,1.9202036525306783,-77.0,0
861275072340405,61,31.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340421,1464,728.0,12.0,0.00819672131147541,False,healthy,-13.409395218002812,1.146322005706003,-31.0,-13.26,711,1,17.740000000000002,27.29113924050633,6.723799874820869,14.0,45.0,0,31.0,3.48971870604782,0.061055778483372375,2.9,3.58,0,12.639943741209564,3.2531297168383837,-5.0,-57.534458509142056,4.27421119755497,-75.0,-4.206751054852321,1.645569208826422,-10.0,-53.32770745428973,4.020483497507865,-68.0,0
861275072340447,17,6.0,3.0,0.17647058823529413,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340462,70,58.0,24.0,0.34285714285714286,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340488,83,81.0,45.0,0.5421686746987951,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340504,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340520,96,94.0,48.0,0.5,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340546,1483,698.0,3.0,0.0020229265003371545,False,healthy,-20.125922865013774,13.435114841426469,-31.0,-1.59,726,1,29.41,24.885674931129476,3.878768204626175,16.0,35.0,0,19.0,3.476212121212121,0.07452177032836499,3.06,3.57,0,17.320936639118457,3.468522842321207,-4.0,-70.45454545454545,7.212441358155196,-118.0,-3.201101928374656,1.8660816844512853,-15.0,-67.2534435261708,6.2793988720846,-106.0,0
861275072340561,85,74.0,39.0,0.4588235294117647,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340587,58,49.0,18.0,0.3103448275862069,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340603,463,151.0,0.0,0.0,False,,-5.943130841121495,5.7634986286884935,-31.0,-4.43,214,1,26.57,25.03271028037383,8.15080025105326,14.0,45.0,0,31.0,3.397570093457944,0.10760160497167036,3.12,3.58,0,10.985981308411215,2.0174798856124587,2.0,-76.22897196261682,1.4724072044567125,-85.0,-6.88785046728972,0.9575703095453539,-12.0,-69.3411214953271,1.2182072004760307,-75.0,0
861275072340629,302,145.0,6.0,0.019867549668874173,False,healthy,-14.98372093023256,5.2863417865298485,-31.0,-13.0,129,1,18.0,21.86046511627907,3.2733397176243035,14.0,30.0,0,16.0,3.4387596899224806,0.03094874169337273,3.36,3.53,0,17.162790697674417,2.252743805043705,6.0,-67.89147286821705,1.154070987834473,-72.0,-4.108527131782946,1.442872081981366,-7.0,-63.78294573643411,1.6005918842243831,-68.0,0
861275072340645,106,23.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340660,97,86.0,51.0,0.5257731958762887,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340694,828,161.0,24.0,0.028985507246376812,False,healthy,-7.562335958005249,0.08180884325791604,-7.75,-7.39,381,0,0.3600000000000003,16.902887139107612,5.079734458493656,5.0,35.0,0,30.0,2.9961679790026245,0.06038920366527393,2.81,3.52,0,0.5538057742782152,2.125129706027434,-6.0,-109.48556430446195,1.498394407071622,-117.0,-11.349081364829397,1.4872901696123393,-18.0,-98.13648293963254,0.9799340567758934,-102.0,0
861275072340710,97,52.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340751,580,243.0,81.0,0.1396551724137931,False,unstable,-5.321630901287554,0.07925787944922276,-5.45,-5.1,233,0,0.35000000000000053,21.15450643776824,4.934239000927836,13.0,33.0,0,20.0,3.4686266094420604,0.07606033548251795,2.87,3.55,0,7.244635193133047,3.1779519226031097,-4.0,-76.72532188841201,2.5767700652594234,-85.0,-6.064377682403434,1.2999242928286194,-11.0,-70.66094420600858,1.8338467581066957,-79.0,0
861275072340777,64,53.0,24.0,0.375,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340793,96,79.0,51.0,0.53125,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340819,63,50.0,21.0,0.3333333333333333,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340850,817,219.0,0.0,0.0,False,,-7.467960893854749,1.7669925798310273,-31.0,-7.23,358,1,23.77,18.391061452513966,7.402257850083727,2.0,39.0,0,37.0,3.482653631284916,0.03740081374956661,3.24,3.57,0,16.287709497206706,2.5881468240033523,5.0,-60.82960893854749,2.244574002274053,-83.0,-3.388268156424581,1.8219258489409407,-9.0,-57.44134078212291,1.8563753094955535,-74.0,0
861275072340876,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340892,78,27.0,3.0,0.038461538461538464,False,healthy,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340918,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072340934,32,15.0,0.0,0.0,False,,-12.28,,-12.28,-12.28,1,0,0.0,42.0,,42.0,42.0,0,0.0,2.5,,2.5,2.5,0,3.0,,3.0,-95.0,,-95.0,-10.0,,-10.0,-85.0,,-85.0,0
861275072340959,56,44.0,18.0,0.32142857142857145,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072340975,544,165.0,159.0,0.2922794117647059,True,critical,-5.955698324022346,3.2808055907369256,-31.0,-5.37,179,1,25.63,20.776536312849164,7.1489220734231145,10.0,38.0,0,28.0,3.100223463687151,0.2115723779980643,2.68,3.57,0,-2.4860335195530725,1.9555669366743613,-8.0,-77.32402234636872,1.2297955980491178,-82.0,-13.044692737430168,1.115877389716067,-16.0,-64.27932960893855,0.9422466564197094,-68.0,1
861275072340991,19,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072341015,112,63.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072341031,88,72.0,39.0,0.4431818181818182,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072341056,545,171.0,72.0,0.13211009174311927,False,unstable,-8.819447004608294,2.1455951147604817,-31.0,-8.41,217,1,22.59,18.76036866359447,5.134099496624087,8.0,31.0,0,23.0,3.5391705069124426,0.06004823259049212,2.85,3.59,0,23.08294930875576,2.1736073792396757,-1.0,-57.46082949308756,5.377386227721518,-102.0,-1.119815668202765,1.4638938318913937,-12.0,-56.34101382488479,4.837529297910385,-94.0,0
861275072341072,2750,1093.0,45.0,0.016363636363636365,False,healthy,-4.708747169811321,0.08208167908065726,-4.94,-4.58,1325,0,0.3600000000000003,15.11622641509434,5.7834865666937025,0.0,34.0,0,34.0,3.149501886792453,0.10954751498890353,2.84,3.54,0,-4.347924528301887,2.115367236237874,-13.0,-90.26716981132076,2.8015185090932158,-97.0,-11.861132075471698,2.8386159319781283,-27.0,-78.40603773584905,1.106678332718981,-81.0,0
861275072341114,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072341130,16,4.0,3.0,0.1875,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072341148,499,104.0,105.0,0.21042084168336672,False,unstable,-8.510382513661202,0.5253061547098633,-10.78,-8.1,183,0,2.6799999999999997,21.060109289617486,8.349619586588206,9.0,39.0,0,30.0,3.0969398907103827,0.18666957259835862,2.71,3.55,0,-1.4098360655737705,3.226148568860781,-10.0,-92.20218579234972,2.274463015581399,-99.0,-11.415300546448087,2.2852094410349575,-28.0,-80.78688524590164,1.3149364347444616,-86.0,0
861275072342591,86,80.0,42.0,0.4883720930232558,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072342617,100,83.0,60.0,0.6,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072342716,62,28.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072342732,713,135.0,81.0,0.11360448807854137,False,unstable,-26.029351535836177,3.378123200665728,-31.0,-10.96,293,1,20.04,20.996587030716725,3.9608514837257665,13.0,33.0,0,20.0,3.4955972696245734,0.021662137745328856,3.44,3.55,0,18.948805460750854,2.2696871442057427,9.0,-72.18088737201366,2.9396981541089406,-80.0,-1.5938566552901023,1.3531659249618342,-8.0,-70.58703071672355,2.9799735201105606,-77.0,0
861275072343110,78,31.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343151,530,196.0,81.0,0.15283018867924528,False,unstable,-9.507464114832535,0.053365394148287316,-9.63,-9.38,209,0,0.25,21.066985645933013,6.549758583688459,10.0,35.0,0,25.0,3.4905741626794256,0.07371759719982558,3.09,3.57,0,2.507177033492823,2.293635880047056,-9.0,-68.77511961722487,1.1611305457513275,-75.0,-7.3349282296650715,1.0013333032748544,-14.0,-61.44019138755981,0.6559725323477319,-63.0,0
861275072343177,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343235,46,23.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343276,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343292,76,73.0,30.0,0.39473684210526316,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343318,87,37.0,18.0,0.20689655172413793,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343334,119,69.0,51.0,0.42857142857142855,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343359,77,70.0,33.0,0.42857142857142855,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343375,74,66.0,33.0,0.44594594594594594,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343391,140,76.0,75.0,0.5357142857142857,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343417,61,31.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343433,95,79.0,48.0,0.5052631578947369,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343458,711,349.0,15.0,0.02109704641350211,False,healthy,-24.570873493975903,11.132823634396722,-31.0,-3.8,332,1,27.2,26.629518072289155,8.15436989641305,15.0,45.0,0,30.0,3.045843373493976,0.07908204190413366,2.81,3.58,0,-1.1686746987951808,3.150099128957408,-11.0,-102.36144578313252,2.7617513303968817,-112.0,-10.237951807228916,2.3629835506220367,-19.0,-92.12349397590361,1.515216621754045,-100.0,0
861275072343474,83,71.0,39.0,0.46987951807228917,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343490,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343516,160,80.0,81.0,0.50625,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343532,80,74.0,42.0,0.525,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343581,108,72.0,51.0,0.4722222222222222,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343623,161,66.0,75.0,0.4658385093167702,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343649,70,57.0,27.0,0.38571428571428573,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343680,85,70.0,12.0,0.1411764705882353,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343706,289,95.0,153.0,0.5294117647058824,True,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343748,534,154.0,75.0,0.1404494382022472,False,unstable,-11.210095238095237,1.6137907438850259,-31.0,-9.44,210,1,21.560000000000002,20.65714285714286,5.956506749674681,11.0,34.0,0,23.0,3.481,0.07590884737662576,2.8,3.6,0,13.804761904761905,1.6929282099075134,2.0,-71.74285714285715,1.9590475736342225,-87.0,-5.152380952380953,1.4982027662576436,-12.0,-66.5904761904762,2.0458628487953714,-75.0,0
861275072343763,76,44.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343789,161,148.0,60.0,0.37267080745341613,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343805,13,2.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343821,13,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343847,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072343862,155,151.0,51.0,0.32903225806451614,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343888,716,321.0,0.0,0.0,False,,-19.482274052478136,8.639581229400676,-31.0,-12.14,343,1,18.86,24.565597667638485,5.3776323766139145,13.0,37.0,0,24.0,3.3039067055393585,0.10637247003715225,2.88,3.55,0,11.83673469387755,4.939652526684201,-1.0,-77.88921282798835,3.326216124372235,-102.0,-4.081632653061225,2.2476201095957737,-16.0,-73.80758017492711,3.022962941558922,-86.0,0
861275072343920,93,84.0,54.0,0.5806451612903226,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343946,88,66.0,36.0,0.4090909090909091,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343961,76,78.0,33.0,0.4342105263157895,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072343987,68,58.0,27.0,0.39705882352941174,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344001,59,49.0,18.0,0.3050847457627119,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344027,77,74.0,30.0,0.38961038961038963,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344035,16,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344050,77,20.0,3.0,0.03896103896103896,False,healthy,-15.9265,0.08857200460642244,-16.04,-15.78,20,0,0.2599999999999998,20.75,3.290736599672033,16.0,30.0,0,14.0,2.978,0.14706246435121567,2.84,3.55,0,5.25,3.69743865825776,-6.0,-96.7,0.732695097065045,-98.0,-9.35,1.0399898784932577,-12.0,-87.35,0.8750939799154205,-89.0,0
861275072344076,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344092,13,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344118,86,70.0,44.0,0.5116279069767442,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344134,583,234.0,9.0,0.015437392795883362,False,healthy,-27.580037174721188,6.5110519416352854,-31.0,-14.53,269,1,16.47,23.36802973977695,6.523369315238318,13.0,42.0,0,29.0,3.225985130111524,0.13680883193156554,2.89,3.55,0,10.007434944237918,2.149266735520776,2.0,-79.11152416356877,2.2958872013649847,-92.0,-5.95910780669145,0.890560333994056,-10.0,-73.15241635687732,2.082936117785722,-84.0,0
861275072344159,62,50.0,27.0,0.43548387096774194,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344175,50,26.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344191,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344217,193,126.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072344233,302,159.0,102.0,0.33774834437086093,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344258,647,262.0,9.0,0.013910355486862442,False,healthy,-16.837674418604653,11.145327686537982,-31.0,-3.45,301,1,27.55,24.06312292358804,5.787861051215102,14.0,42.0,0,28.0,3.243488372093023,0.1659863167985275,2.9,3.55,0,15.960132890365449,2.1874807387223503,7.0,-85.22591362126246,2.841735311245681,-99.0,-3.574750830564784,1.6078641177167232,-7.0,-81.65116279069767,2.6053611989020107,-94.0,0
861275072344290,89,77.0,48.0,0.5393258426966292,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344316,131,62.0,60.0,0.4580152671755725,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344332,602,193.0,6.0,0.009966777408637873,False,healthy,-12.383978494623657,4.392216907945499,-31.0,-9.98,279,1,21.02,23.397849462365592,6.248694456357387,12.0,38.0,0,26.0,3.048709677419355,0.10558735147214723,2.86,3.57,0,5.92831541218638,3.0337231134258555,-3.0,-86.94265232974911,2.6437672306875983,-99.0,-7.469534050179211,1.516683051910161,-13.0,-79.47311827956989,1.691651514252219,-89.0,0
861275072344357,76,68.0,36.0,0.47368421052631576,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344373,120,105.0,66.0,0.55,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072344399,317,153.0,99.0,0.31230283911671924,False,critical,-8.915731707317073,7.352031050608103,-31.0,-4.9,82,1,26.1,21.902439024390244,3.6400032427660265,17.0,30.0,0,13.0,3.120853658536585,0.057610896164009315,3.02,3.53,0,-2.8902439024390243,1.6405817814886532,-7.0,-132.65853658536585,1.3985840475821136,-137.0,-14.475609756097562,1.1024731989810654,-18.0,-118.1829268292683,0.722274336247771,-120.0,1
861275072344431,1078,355.0,3.0,0.0027829313543599257,False,healthy,-11.648604651162792,12.591041428841915,-31.0,0.1,516,1,31.1,24.77906976744186,5.676525320608674,14.0,44.0,0,30.0,3.076686046511628,0.06460985436177855,2.85,3.53,0,5.598837209302325,4.1011386773818845,-6.0,-106.49031007751938,3.0974313035746897,-119.0,-8.457364341085272,2.029903635143473,-19.0,-98.03294573643412,1.7847465472235575,-106.0,0
861275072344456,556,245.0,12.0,0.02158273381294964,False,healthy,-10.8100390625,3.391949696497014,-31.0,-10.18,256,1,20.82,22.5078125,4.234306376515058,15.0,34.0,0,19.0,3.187109375,0.1866511996830913,2.79,3.56,0,1.67578125,2.8725133107765135,-6.0,-85.19921875,3.5869260659987554,-93.0,-9.40625,1.6706814389907598,-17.0,-75.79296875,2.943938500896214,-81.0,0
861275072344472,642,243.0,99.0,0.1542056074766355,False,unstable,-5.472430278884461,4.003363394711944,-31.0,-4.43,251,1,26.57,19.689243027888445,4.128806586012623,12.0,31.0,0,19.0,3.4684063745019924,0.06470123800363631,2.92,3.55,0,8.418326693227092,2.678115529405821,-5.0,-77.59760956175299,2.635419181638511,-86.0,-7.6414342629482075,1.1827579357845603,-14.0,-69.95617529880478,1.8681733627122012,-75.0,0
861275072344894,408,160.0,0.0,0.0,False,,-13.793626373626374,0.21306765705500488,-14.27,-13.44,182,0,0.8300000000000001,24.076923076923077,4.101558171050879,18.0,35.0,0,17.0,3.480769230769231,0.05563755576550525,2.89,3.57,0,15.82967032967033,3.3766502249338384,7.0,-75.29120879120879,3.6304162691979083,-83.0,-3.4945054945054945,1.971474061484899,-8.0,-71.7967032967033,2.7786459021621153,-77.0,0
861275072345958,60,54.0,15.0,0.25,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072345966,591,191.0,0.0,0.0,False,,-10.129178571428572,4.628357934764664,-31.0,-8.54,280,1,22.46,23.27857142857143,6.695708631720853,14.0,43.0,0,29.0,3.4652857142857143,0.054915286433522316,3.2,3.57,0,19.49642857142857,1.811944072272804,12.0,-65.03214285714286,3.875624918640177,-93.0,-2.3892857142857142,1.4325552491023412,-9.0,-62.642857142857146,4.0046056434369435,-89.0,0
861275072345974,84,74.0,39.0,0.4642857142857143,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072345982,5061,472.0,84.0,0.016597510373443983,False,healthy,-30.98140644109254,0.6510717878949692,-31.0,-7.97,2453,1,23.03,24.888707704851203,3.031954425116013,18.0,46.0,0,28.0,3.4466979209131674,0.12122850822695067,2.1,3.6,1,11.988993069710558,4.299488892424973,-8.0,-92.5460358056266,7.4363117658765425,-117.0,-5.676044330775788,1.6694666348694296,-17.0,-86.33020790868325,7.562047084949574,-106.0,0
861275072345990,85,72.0,15.0,0.17647058823529413,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346006,14,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346014,75,75.0,36.0,0.48,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346022,555,276.0,0.0,0.0,False,,-15.014905660377357,11.197260931071071,-31.0,-6.89,265,1,24.11,24.132075471698112,4.881309963931752,14.0,37.0,0,23.0,3.440943396226415,0.1446241753197121,2.87,3.55,0,17.230188679245284,3.246769076168225,-2.0,-71.11698113207547,6.900640501921826,-112.0,-3.128301886792453,2.0185106794527026,-12.0,-67.98867924528302,6.020472031018178,-103.0,0
861275072346030,86,72.0,39.0,0.45348837209302323,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346048,94,89.0,51.0,0.5425531914893617,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346055,147,109.0,72.0,0.4897959183673469,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346063,85,80.0,45.0,0.5294117647058824,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346071,76,68.0,33.0,0.4342105263157895,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346089,57,28.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346105,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346113,87,71.0,27.0,0.3103448275862069,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346121,669,276.0,3.0,0.004484304932735426,False,healthy,-10.757816455696203,1.9929883387981713,-31.0,-10.33,316,1,20.67,25.962025316455698,7.596060863827786,13.0,43.0,0,30.0,3.057911392405063,0.09249661545051839,2.8,3.55,0,15.515822784810126,2.71323673987183,-7.0,-94.25949367088607,5.276699761947582,-136.0,-4.569620253164557,1.8060465940221428,-18.0,-89.68987341772151,4.720642811668211,-118.0,0
861275072346139,101,65.0,36.0,0.3564356435643564,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346147,325,104.0,6.0,0.018461538461538463,False,healthy,-4.292262773722627,2.3486660772036023,-31.0,-3.7,137,1,27.3,23.751824817518248,5.8193149762334455,16.0,36.0,0,20.0,3.1149635036496353,0.16636301593198896,2.8,3.56,0,6.598540145985401,4.449817996963139,-3.0,-92.18248175182482,2.961068413353801,-97.0,-8.562043795620438,1.4894793497601637,-13.0,-83.62043795620438,2.069140866260946,-90.0,0
861275072346154,288,97.0,0.0,0.0,False,,-22.21338842975207,10.695304152891822,-31.0,-9.21,121,1,21.79,23.016528925619834,4.516605419771174,16.0,32.0,0,16.0,2.994049586776859,0.08340242315021669,2.8,3.53,0,8.148760330578513,2.606597900919872,-2.0,-91.47933884297521,3.074354061028418,-101.0,-7.884297520661157,1.1703993808712485,-12.0,-83.59504132231405,2.541582552914273,-89.0,0
861275072346162,748,145.0,84.0,0.11229946524064172,False,unstable,-23.791052631578946,11.45958884280173,-31.0,-4.93,304,1,26.07,21.67763157894737,4.444898397579866,13.0,30.0,0,17.0,3.3342105263157897,0.140421460452089,2.83,3.6,0,13.9375,3.7609301654738223,1.0,-84.84868421052632,4.3695010604312206,-97.0,-5.2631578947368425,2.0720896870928667,-11.0,-79.58552631578948,4.058067105528027,-91.0,0
861275072346170,92,75.0,48.0,0.5217391304347826,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346188,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346196,85,82.0,45.0,0.5294117647058824,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346212,304,105.0,3.0,0.009868421052631578,False,healthy,-14.612635658914728,0.0318570876102594,-14.73,-14.55,129,0,0.17999999999999972,22.209302325581394,4.723072388890276,16.0,34.0,0,18.0,3.16046511627907,0.12960794526858388,2.82,3.54,0,10.496124031007753,1.4901972971711246,5.0,-88.29457364341086,0.7541872775460999,-94.0,-6.10077519379845,0.8825120505578634,-12.0,-82.1937984496124,0.7403284678506417,-84.0,0
861275072346238,88,77.0,42.0,0.4772727272727273,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346253,78,66.0,27.0,0.34615384615384615,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346295,89,72.0,30.0,0.33707865168539325,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
